Corrected Customer Question,Corrected Frappe Query
"Fetch Purchase Helpdesk Ticket having supplier_id = 'Submitted', company = 'Draft', and priority greater than 12251.","frappe.get_doc(""Purchase Order"", {""supplier_id"": ""Submitted"", ""company"": ""Draft"", ""priority"": ["">"", 12251]})"
"Find a Design Purchase Invoice with amount as 'Overdue', priority set to 'Rejected', and shipping_address exceeding 15886.","frappe.get_doc(""Design Specification"", {""amount"": ""Overdue"", ""priority"": ""Rejected"", ""shipping_address"": ["">"", 15886]})"
"Fetch Fiscal Year Setup having quantity = 'Overdue', rate = 'Processing', and enabled greater than 14411.","frappe.get_doc(""Fiscal Year Setup"", {""quantity"": ""Overdue"", ""rate"": ""Processing"", ""enabled"": ["">"", 14411]})"
"I need details of Maintenance Schedule where quantity matches 'Completed', supplier_name is 'Confirmed', and description is over 5987.","frappe.get_doc(""Maintenance Schedule"", {""quantity"": ""Completed"", ""supplier_name"": ""Confirmed"", ""description"": ["">"", 5987]})"
"Find a Employee Performance Review with item_code as 'Cancelled', approval_status set to 'Unpaid', and first_name exceeding 7880.","frappe.get_doc(""Employee Performance Review"", {""item_code"": ""Cancelled"", ""approval_status"": ""Unpaid"", ""first_name"": ["">"", 7880]})"
"I need details of Employee Exit Process where uom matches 'Confirmed', total is 'Under Review', and currency is over 7022.","frappe.get_doc(""Employee Exit Process"", {""uom"": ""Confirmed"", ""total"": ""Under Review"", ""currency"": ["">"", 7022]})"
"Retrieve Fleet Management details where shipping_address = 'Confirmed', company = 'Submitted', and contact_person > 16952.","frappe.get_doc(""Fleet Management"", {""shipping_address"": ""Confirmed"", ""company"": ""Submitted"", ""contact_person"": ["">"", 16952]})"
"Fetch Accounting Ledger having contact_phone = 'Inactive', company = 'Closed', and phone greater than 16470.","frappe.get_doc(""Accounting Ledger"", {""contact_phone"": ""Inactive"", ""company"": ""Closed"", ""phone"": ["">"", 16470]})"
"Fetch Grievance Handling having total = 'Active', address = 'Delivered', and designation greater than 19096.","frappe.get_doc(""Grievance Handling"", {""total"": ""Active"", ""address"": ""Delivered"", ""designation"": ["">"", 19096]})"
"Fetch Sales Contract Agreement having department = 'Rejected', notes = 'Rejected', and modified_on greater than 5000.","frappe.get_doc(""Sales Invoice"", {""department"": ""Rejected"", ""notes"": ""Rejected"", ""modified_on"": ["">"", 5000]})"
"Find a Maintenance Schedule with start_date as 'Inactive', billing_address set to 'Active', and created_on exceeding 8384.","frappe.get_doc(""Maintenance Schedule"", {""start_date"": ""Inactive"", ""billing_address"": ""Active"", ""created_on"": ["">"", 8384]})"
"Can you get Fixed Asset Register where item_name is 'Open', currency is 'Under Review', and end_date is more than 10119?","frappe.get_doc(""Fixed Asset Register"", {""item_name"": ""Open"", ""currency"": ""Under Review"", ""end_date"": ["">"", 10119]})"
"I need details of IT Service Request Analytics where address matches 'Pending', contact_email is 'Pending', and country is over 7911.","frappe.get_doc(""Campaign Analytics"", {""address"": ""Pending"", ""contact_email"": ""Pending"", ""country"": ["">"", 7911]})"
"Find a Expense Claim with priority as 'Confirmed', duration set to 'Delivered', and contact_person exceeding 19096.","frappe.get_doc(""Expense Claim"", {""priority"": ""Confirmed"", ""duration"": ""Delivered"", ""contact_person"": ["">"", 19096]})"
"Can you get Activity Log where progress is 'Under Review', total is 'Approved', and due_date is more than 11764?","frappe.get_doc(""Activity Log"", {""progress"": ""Under Review"", ""total"": ""Approved"", ""due_date"": ["">"", 11764]})"
"Fetch Customer Loyalty Guest Management having currency = 'Draft', date = 'Rejected', and subtotal greater than 15960.","frappe.get_doc(""Customer Loyalty Program"", {""currency"": ""Draft"", ""date"": ""Rejected"", ""subtotal"": ["">"", 15960]})"
"Retrieve E-Commerce Helpdesk Ticket Email Subscription details where supplier_id = 'Unpaid', warehouse = 'Approved', and enabled > 11329.","frappe.get_doc(""Patient Appointment"", {""supplier_id"": ""Unpaid"", ""warehouse"": ""Approved"", ""enabled"": ["">"", 11329]})"
"Can you get Chart of Accounts where total is 'Paid', priority is 'Rejected', and phone is more than 14711?","frappe.get_doc(""Quotation Request"", {""total"": ""Paid"", ""priority"": ""Rejected"", ""phone"": ["">"", 14711]})"
"Can you get Social Media Post where contact_phone is 'Cancelled', item_name is 'Active', and user_id is more than 8453?","frappe.get_doc(""Social Media Post"", {""contact_phone"": ""Cancelled"", ""item_name"": ""Active"", ""user_id"": ["">"", 8453]})"
"I need details of Custom Script where phone matches 'Under Review', total is 'Completed', and designation is over 7167.","frappe.get_doc(""Custom Script"", {""phone"": ""Under Review"", ""total"": ""Completed"", ""designation"": ["">"", 7167]})"
"Fetch Purchase Contract Agreement having designation = 'Processing', name = 'Closed', and attachments greater than 7611.","frappe.get_doc(""Purchase Invoice"", {""designation"": ""Processing"", ""name"": ""Closed"", ""attachments"": ["">"", 7611]})"
"I need details of Employee Benefits where department matches 'Open', status is 'On Hold', and start_date is over 14615.","frappe.get_doc(""Employee Benefits"", {""department"": ""Open"", ""status"": ""On Hold"", ""start_date"": ["">"", 14615]})"
"I need details of Holiday Calendar where status matches 'Open', tax is 'Completed', and attachments is over 14416.","frappe.get_doc(""Holiday Calendar"", {""status"": ""Open"", ""tax"": ""Completed"", ""attachments"": ["">"", 14416]})"
"Find a Blog Post with country as 'Completed', billing_address set to 'Inactive', and contact_email exceeding 12588.","frappe.get_doc(""Blog Post"", {""country"": ""Completed"", ""billing_address"": ""Inactive"", ""contact_email"": ["">"", 12588]})"
"Retrieve Advance Payment Entry details where billing_address = 'Unpaid', project_name = 'Unpaid', and payment_terms > 13362.","frappe.get_doc(""Advance Payment Entry"", {""billing_address"": ""Unpaid"", ""project_name"": ""Unpaid"", ""payment_terms"": ["">"", 13362]})"
"I need details of Maintenance Visit where workflow_state matches 'Cancelled', amount is 'Completed', and department is over 11362.","frappe.get_doc(""Maintenance Visit"", {""workflow_state"": ""Cancelled"", ""amount"": ""Completed"", ""department"": ["">"", 11362]})"
"Can you get Cost Center where qty is '4481', end_date is 'Active', and approval_status is more than 6090?","frappe.get_doc(""Cost Center"", {""qty"": ""4481"", ""end_date"": ""Active"", ""approval_status"": ["">"", 6090]})"
"Fetch Letter Head having description = 'Paid', billing_address = 'Processing', and company greater than 13667.","frappe.get_doc(""Letter Head"", {""description"": ""Paid"", ""billing_address"": ""Processing"", ""company"": ["">"", 13667]})"
"I need details of Library Membership where item_group matches 'Completed', discount is 'Rejected', and supplier_id is over 12340.","frappe.get_doc(""Library Membership"", {""item_group"": ""Completed"", ""discount"": ""Rejected"", ""supplier_id"": ["">"", 12340]})"
"Fetch Library Membership having project_name = 'Rejected', price = 'Active', and currency greater than 19372.","frappe.get_doc(""Library Membership"", {""project_name"": ""Rejected"", ""price"": ""Active"", ""currency"": ["">"", 19372]})"
"Find a Library Transaction with name as 'Overdue', enabled set to 'Overdue', and modified_on exceeding 11337.","frappe.get_doc(""Library Transaction"", {""name"": ""Overdue"", ""enabled"": ""Overdue"", ""modified_on"": ["">"", 11337]})"
"I need details of Email Subscription where due_date matches 'Draft', task_name is 'Paid', and remarks is over 9380.","frappe.get_doc(""Email Subscription"", {""due_date"": ""Draft"", ""task_name"": ""Paid"", ""remarks"": ["">"", 9380]})"
"Find a Lab Test with item_name as 'Under Review', item_group set to 'Closed', and customer_name exceeding 13628.","frappe.get_doc(""Lab Test"", {""item_name"": ""Under Review"", ""item_group"": ""Closed"", ""customer_name"": ["">"", 13628]})"
"Fetch Event Attendance Directory having billing_address = 'Cancelled', workflow_state = 'Under Review', and department greater than 6394.","frappe.get_doc(""Address Directory"", {""billing_address"": ""Cancelled"", ""workflow_state"": ""Under Review"", ""department"": ["">"", 6394]})"
"Can you get Delivery Inventory Meeting Minutes where start_date is 'Closed', first_name is 'Processing', and project_name is more than 11806?","frappe.get_doc(""Delivery Note"", {""start_date"": ""Closed"", ""first_name"": ""Processing"", ""project_name"": ["">"", 11806]})"
"Can you get Document Versioning where item_group is 'Approved', enabled is 'Active', and payment_terms is more than 16324?","frappe.get_doc(""Document Versioning"", {""item_group"": ""Approved"", ""enabled"": ""Active"", ""payment_terms"": ["">"", 16324]})"
"Find a Leave Allocation with warehouse as 'Inactive', payment_terms set to 'Submitted', and address exceeding 9874.","frappe.get_doc(""Leave Allocation"", {""warehouse"": ""Inactive"", ""payment_terms"": ""Submitted"", ""address"": ["">"", 9874]})"
"I need details of Sales Helpdesk Ticket where modified_on matches 'Open', customer_name is 'Processing', and attachments is over 10568.","frappe.get_doc(""Sales Order"", {""modified_on"": ""Open"", ""customer_name"": ""Processing"", ""attachments"": ["">"", 10568]})"
"Can you get Advance Payment Entry Application where item_group is 'Active', first_name is 'Overdue', and remarks is more than 17512?","frappe.get_doc(""Loan Application"", {""item_group"": ""Active"", ""first_name"": ""Overdue"", ""remarks"": ["">"", 17512]})"
"I need details of Job Applicant where attachments matches 'Delivered', total is 'Delivered', and address is over 6632.","frappe.get_doc(""Job Applicant"", {""attachments"": ""Delivered"", ""total"": ""Delivered"", ""address"": ["">"", 6632]})"
"Can you get Cash Flow Statement Depreciation where contact_person is 'Overdue', total is 'Rejected', and project_name is more than 5057?","frappe.get_doc(""Asset Depreciation"", {""contact_person"": ""Overdue"", ""total"": ""Rejected"", ""project_name"": ["">"", 5057]})"
"Find a Lab Test with payment_terms as 'Unpaid', contact_person set to 'Open', and description exceeding 10155.","frappe.get_doc(""Lab Test"", {""payment_terms"": ""Unpaid"", ""contact_person"": ""Open"", ""description"": ["">"", 10155]})"
"Fetch Financial Forecast having quantity = 'Delivered', amount = 'Overdue', and customer_name greater than 18213.","frappe.get_doc(""Financial Forecast"", {""quantity"": ""Delivered"", ""amount"": ""Overdue"", ""customer_name"": ["">"", 18213]})"
"Fetch Employee Exit Process Applicant having reference_number = 'Overdue', email = 'Completed', and date greater than 14759.","frappe.get_doc(""Student Applicant"", {""reference_number"": ""Overdue"", ""email"": ""Completed"", ""date"": ["">"", 14759]})"
"Can you get Accounting Ledger where email is 'Approved', first_name is 'Active', and attachments is more than 17365?","frappe.get_doc(""Accounting Ledger"", {""email"": ""Approved"", ""first_name"": ""Active"", ""attachments"": ["">"", 17365]})"
"Can you get Leave Allocation where name is 'Inactive', task_name is 'Submitted', and shipping_address is more than 13654?","frappe.get_doc(""Leave Allocation"", {""name"": ""Inactive"", ""task_name"": ""Submitted"", ""shipping_address"": ["">"", 13654]})"
"Can you get Document Approval where status is 'Pending', phone is 'Processing', and item_name is more than 10366?","frappe.get_doc(""Document Approval"", {""status"": ""Pending"", ""phone"": ""Processing"", ""item_name"": ["">"", 10366]})"
"I need details of Sales Helpdesk Ticket where country matches 'Pending', start_date is 'Pending', and contact_person is over 14218.","frappe.get_doc(""Sales Order"", {""country"": ""Pending"", ""start_date"": ""Pending"", ""contact_person"": ["">"", 14218]})"
"Fetch Lab Test having quantity = 'Cancelled', customer_name = 'Completed', and total greater than 9587.","frappe.get_doc(""Lab Test"", {""quantity"": ""Cancelled"", ""customer_name"": ""Completed"", ""total"": ["">"", 9587]})"
"Can you get Expense Claim where date is 'Under Review', billing_address is 'Inactive', and name is more than 10519?","frappe.get_doc(""Expense Claim"", {""date"": ""Under Review"", ""billing_address"": ""Inactive"", ""name"": ["">"", 10519]})"
"I need details of Purchase Receipt where warehouse matches 'Pending', description is 'Paid', and quantity is over 17903.","frappe.get_doc(""Purchase Receipt"", {""warehouse"": ""Pending"", ""description"": ""Paid"", ""quantity"": ["">"", 17903]})"
"I need details of Bonus Calculation where uom matches 'Paid', description is 'Open', and rate is over 17075.","frappe.get_doc(""Bonus Calculation"", {""uom"": ""Paid"", ""description"": ""Open"", ""rate"": ["">"", 17075]})"
"Can you get Email Account where comments is 'Completed', warehouse is 'Open', and enabled is more than 5492?","frappe.get_doc(""Email Account"", {""comments"": ""Completed"", ""warehouse"": ""Open"", ""enabled"": ["">"", 5492]})"
"Can you get Email Subscription Booking where enabled is 'Overdue', department is 'Paid', and user_id is more than 14534?","frappe.get_doc(""Appointment Booking"", {""enabled"": ""Overdue"", ""department"": ""Paid"", ""user_id"": ["">"", 14534]})"
"Retrieve Event Attendance details where first_name = 'Submitted', warehouse = 'Delivered', and notes > 13826.","frappe.get_doc(""Event Attendance"", {""first_name"": ""Submitted"", ""warehouse"": ""Delivered"", ""notes"": ["">"", 13826]})"
"Retrieve Library Transaction details where date = 'Submitted', notes = 'Overdue', and item_name > 10565.","frappe.get_doc(""Library Transaction"", {""date"": ""Submitted"", ""notes"": ""Overdue"", ""item_name"": ["">"", 10565]})"
"I need details of Employee Performance Review where warehouse matches 'Completed', approval_status is 'Completed', and delivery_date is over 13059.","frappe.get_doc(""Employee Performance Review"", {""warehouse"": ""Completed"", ""approval_status"": ""Completed"", ""delivery_date"": ["">"", 13059]})"
"Find a Leave Application with priority as 'Unpaid', rate set to 'Confirmed', and supplier_name exceeding 10972.","frappe.get_doc(""Leave Application"", {""priority"": ""Unpaid"", ""rate"": ""Confirmed"", ""supplier_name"": ["">"", 10972]})"
"Fetch Document Versioning having description = 'Closed', enabled = 'Processing', and email greater than 14508.","frappe.get_doc(""Document Versioning"", {""description"": ""Closed"", ""enabled"": ""Processing"", ""email"": ["">"", 14508]})"
"Fetch Library Membership having amount = 'Draft', contact_email = 'Approved', and billing_address greater than 18487.","frappe.get_doc(""Library Membership"", {""amount"": ""Draft"", ""contact_email"": ""Approved"", ""billing_address"": ["">"", 18487]})"
"Can you get Grievance Handling where conversion_factor is 'Closed', role is 'Draft', and item_group is more than 19793?","frappe.get_doc(""Grievance Handling"", {""conversion_factor"": ""Closed"", ""role"": ""Draft"", ""item_group"": ["">"", 19793]})"
"Can you get Fixed Asset Register where currency is 'Active', status is 'Submitted', and quantity is more than 19675?","frappe.get_doc(""Fixed Asset Register"", {""currency"": ""Active"", ""status"": ""Submitted"", ""quantity"": ["">"", 19675]})"
"Find a Advance Payment Entry Application with user_id as 'Paid', progress set to 'Processing', and item_group exceeding 19911.","frappe.get_doc(""Loan Application"", {""user_id"": ""Paid"", ""progress"": ""Processing"", ""item_group"": ["">"", 19911]})"
"Fetch Document Approval having approval_status = 'Open', billing_address = 'Completed', and qty greater than 19344.","frappe.get_doc(""Document Approval"", {""approval_status"": ""Open"", ""billing_address"": ""Completed"", ""qty"": ["">"", 19344]})"
"Can you get IT Service Request Analytics where uom is 'Approved', created_on is 'Cancelled', and qty is more than 11181?","frappe.get_doc(""Campaign Analytics"", {""uom"": ""Approved"", ""created_on"": ""Cancelled"", ""qty"": ["">"", 11181]})"
"Can you get Advance Payment Entry Repayment where contact_email is 'Submitted', progress is 'Submitted', and customer_name is more than 5612?","frappe.get_doc(""Loan Repayment"", {""contact_email"": ""Submitted"", ""progress"": ""Submitted"", ""customer_name"": ["">"", 5612]})"
"I need details of Advance Payment Entry Application where quantity matches 'Inactive', contact_email is 'Inactive', and company is over 17186.","frappe.get_doc(""Loan Application"", {""quantity"": ""Inactive"", ""contact_email"": ""Inactive"", ""company"": ["">"", 17186]})"
"Fetch System Settings having priority = 'Completed', designation = 'Active', and contact_person greater than 19716.","frappe.get_doc(""System Settings"", {""priority"": ""Completed"", ""designation"": ""Active"", ""contact_person"": ["">"", 19716]})"
"Fetch Email Queue having supplier_id = 'Under Review', conversion_factor = 'Active', and contact_phone greater than 17031.","frappe.get_doc(""Email Queue"", {""supplier_id"": ""Under Review"", ""conversion_factor"": ""Active"", ""contact_phone"": ["">"", 17031]})"
"I need details of Purchase Contract Agreement where end_date matches 'Open', remarks is 'Submitted', and workflow_state is over 6099.","frappe.get_doc(""Purchase Invoice"", {""end_date"": ""Open"", ""remarks"": ""Submitted"", ""workflow_state"": ["">"", 6099]})"
"Can you get Bonus Calculation where designation is 'Active', stock_uom is 'Cancelled', and customer_name is more than 18743?","frappe.get_doc(""Bonus Calculation"", {""designation"": ""Active"", ""stock_uom"": ""Cancelled"", ""customer_name"": ["">"", 18743]})"
"Can you get Purchase Receipt where status is 'Completed', role is 'Under Review', and progress is more than 12876?","frappe.get_doc(""Purchase Receipt"", {""status"": ""Completed"", ""role"": ""Under Review"", ""progress"": ["">"", 12876]})"
"Find a Employee Exit Process Applicant with item_code as 'Cancelled', quantity set to '9768', and item_name exceeding 9056.","frappe.get_doc(""Student Applicant"", {""item_code"": ""Cancelled"", ""quantity"": ""9768"", ""item_name"": ["">"", 9056]})"
"Fetch Clinical Procedure having comments = 'Confirmed', designation = 'Pending', and billing_address greater than 17357.","frappe.get_doc(""Clinical Procedure"", {""comments"": ""Confirmed"", ""designation"": ""Pending"", ""billing_address"": ["">"", 17357]})"
"Retrieve Expense Claim details where item_name = 'Overdue', created_on = 'Submitted', and remarks > 18495.","frappe.get_doc(""Expense Claim"", {""item_name"": ""Overdue"", ""created_on"": ""Submitted"", ""remarks"": ["">"", 18495]})"
"Find a Employee Exit Process with supplier_name as 'On Hold', company set to 'Under Review', and enabled exceeding 15292.","frappe.get_doc(""Employee Exit Process"", {""supplier_name"": ""On Hold"", ""company"": ""Under Review"", ""enabled"": ["">"", 15292]})"
"Fetch Payroll Entry having delivery_date = 'Closed', item_group = 'Confirmed', and remarks greater than 6480.","frappe.get_doc(""Payroll Entry"", {""delivery_date"": ""Closed"", ""item_group"": ""Confirmed"", ""remarks"": ["">"", 6480]})"
"Can you get Fleet Management where user_id is 'Completed', project_name is 'Draft', and shipping_address is more than 9710?","frappe.get_doc(""Fleet Management"", {""user_id"": ""Completed"", ""project_name"": ""Draft"", ""shipping_address"": ["">"", 9710]})"
"Find a Job Applicant with first_name as 'Paid', currency set to 'Processing', and uom exceeding 8747.","frappe.get_doc(""Job Applicant"", {""first_name"": ""Paid"", ""currency"": ""Processing"", ""uom"": ["">"", 8747]})"
"Find a Email Queue with item_code as '9736', duration set to 'Delivered', and subtotal exceeding 9955.","frappe.get_doc(""Email Queue"", {""item_code"": ""9736"", ""duration"": ""Delivered"", ""subtotal"": ["">"", 9955]})"
"I need details of Email Subscription Booking where amount matches 'Rejected', first_name is 'Overdue', and phone is over 7382.","frappe.get_doc(""Appointment Booking"", {""amount"": ""Rejected"", ""first_name"": ""Overdue"", ""phone"": ["">"", 7382]})"
"Can you get Expense Report where user_id is 'Unpaid', uom is 'Active', and currency is more than 9695?","frappe.get_doc(""Expense Report"", {""user_id"": ""Unpaid"", ""uom"": ""Active"", ""currency"": ["">"", 9695]})"
"Find a IT Service Request Analytics with due_date as 'Rejected', supplier_name set to 'Pending', and delivery_date exceeding 17952.","frappe.get_doc(""Campaign Analytics"", {""due_date"": ""Rejected"", ""supplier_name"": ""Pending"", ""delivery_date"": ["">"", 17952]})"
"Retrieve Accounting Ledger details where payment_terms = 'Unpaid', supplier_id = 'Active', and remarks > 7357.","frappe.get_doc(""Accounting Ledger"", {""payment_terms"": ""Unpaid"", ""supplier_id"": ""Active"", ""remarks"": ["">"", 7357]})"
"Find a Employee Performance Review with total as 'Draft', supplier_id set to '7370', and conversion_factor exceeding 11993.","frappe.get_doc(""Employee Performance Review"", {""total"": ""Draft"", ""supplier_id"": ""7370"", ""conversion_factor"": ["">"", 11993]})"
"Retrieve Blog Post details where notes = 'Closed', billing_address = 'On Hold', and date > 5089.","frappe.get_doc(""Blog Post"", {""notes"": ""Closed"", ""billing_address"": ""On Hold"", ""date"": ["">"", 5089]})"
"Can you get Purchase Contract Agreement where company is 'Processing', role is 'Closed', and address is more than 9114?","frappe.get_doc(""Purchase Invoice"", {""company"": ""Processing"", ""role"": ""Closed"", ""address"": ["">"", 9114]})"
"Can you get Job Offer where contact_email is 'On Hold', subtotal is 'Delivered', and item_name is more than 8217?","frappe.get_doc(""Job Offer"", {""contact_email"": ""On Hold"", ""subtotal"": ""Delivered"", ""item_name"": ["">"", 8217]})"
"Retrieve Library Transaction details where shipping_address = 'Processing', price = 'Processing', and supplier_name > 19992.","frappe.get_doc(""Library Transaction"", {""shipping_address"": ""Processing"", ""price"": ""Processing"", ""supplier_name"": ["">"", 19992]})"
"Fetch Training Guest Management having contact_person = 'Confirmed', approval_status = 'Delivered', and duration greater than 10392.","frappe.get_doc(""Training Program"", {""contact_person"": ""Confirmed"", ""approval_status"": ""Delivered"", ""duration"": ["">"", 10392]})"
"Find a E-Commerce Helpdesk Ticket with end_date as 'Cancelled', comments set to 'Completed', and date exceeding 9033.","frappe.get_doc(""E-Commerce Order"", {""end_date"": ""Cancelled"", ""comments"": ""Completed"", ""date"": ["">"", 9033]})"
"I need details of Sales Contract Agreement where user_id matches 'Closed', email is 'Draft', and tax is over 14933.","frappe.get_doc(""Sales Invoice"", {""user_id"": ""Closed"", ""email"": ""Draft"", ""tax"": ["">"", 14933]})"
"Find a Email Subscription with end_date as 'Closed', address set to 'Draft', and due_date exceeding 13735.","frappe.get_doc(""Email Subscription"", {""end_date"": ""Closed"", ""address"": ""Draft"", ""due_date"": ["">"", 13735]})"
"Can you get Salary Slip where created_on is 'Cancelled', department is 'Submitted', and item_group is more than 9454?","frappe.get_doc(""Salary Slip"", {""created_on"": ""Cancelled"", ""department"": ""Submitted"", ""item_group"": ["">"", 9454]})"
"Can you get Credit Inventory Meeting Minutes where customer_name is 'Paid', supplier_id is 'Active', and total is more than 15005?","frappe.get_doc(""Credit Note"", {""customer_name"": ""Paid"", ""supplier_id"": ""Active"", ""total"": ["">"", 15005]})"
"I need details of Fiscal Year Setup where subtotal matches 'On Hold', address is 'Open', and payment_terms is over 6198.","frappe.get_doc(""Fiscal Year Setup"", {""subtotal"": ""On Hold"", ""address"": ""Open"", ""payment_terms"": ["">"", 6198]})"
"I need details of Design Purchase Invoice where company matches 'Submitted', approval_status is 'Completed', and name is over 13854.","frappe.get_doc(""Design Specification"", {""company"": ""Submitted"", ""approval_status"": ""Completed"", ""name"": ["">"", 13854]})"
"Can you get Document Versioning where item_name is 'Inactive', country is 'Open', and user_id is more than 6979?","frappe.get_doc(""Document Versioning"", {""item_name"": ""Inactive"", ""country"": ""Open"", ""user_id"": ["">"", 6979]})"
"Can you get Sales Helpdesk Ticket where address is 'Active', duration is 'Unpaid', and warehouse is more than 9005?","frappe.get_doc(""Sales Order"", {""address"": ""Active"", ""duration"": ""Unpaid"", ""warehouse"": ["">"", 9005]})"
"Retrieve Material Request details where designation = 'Processing', address = 'Active', and first_name > 18027.","frappe.get_doc(""Material Request"", {""designation"": ""Processing"", ""address"": ""Active"", ""first_name"": ["">"", 18027]})"
"Find a Email Queue with amount as 'Cancelled', status set to 'Submitted', and qty exceeding 18903.","frappe.get_doc(""Email Queue"", {""amount"": ""Cancelled"", ""status"": ""Submitted"", ""qty"": ["">"", 18903]})"
"Retrieve Work Helpdesk Ticket details where due_date = 'Approved', contact_phone = 'Open', and role > 5381.","frappe.get_doc(""Work Order"", {""due_date"": ""Approved"", ""contact_phone"": ""Open"", ""role"": ["">"", 5381]})"
"Can you get Job Offer where description is 'Delivered', contact_person is 'Overdue', and status is more than 7874?","frappe.get_doc(""Job Offer"", {""description"": ""Delivered"", ""contact_person"": ""Overdue"", ""status"": ["">"", 7874]})"
"Can you get Library Transaction where item_code is 'Closed', payment_terms is 'Cancelled', and date is more than 9066?","frappe.get_doc(""Library Transaction"", {""item_code"": ""Closed"", ""payment_terms"": ""Cancelled"", ""date"": ["">"", 9066]})"
"Retrieve Maintenance Visit details where tax = 'Closed', project_name = 'Rejected', and email > 10916.","frappe.get_doc(""Maintenance Visit"", {""tax"": ""Closed"", ""project_name"": ""Rejected"", ""email"": ["">"", 10916]})"
"Retrieve Employee Exit Process Applicant details where currency = 'Open', qty = '8102', and item_group > 12520.","frappe.get_doc(""Student Applicant"", {""currency"": ""Open"", ""qty"": ""8102"", ""item_group"": ["">"", 12520]})"
"Find a Advance Payment Entry Repayment with supplier_name as '8710', subtotal set to 'Unpaid', and contact_phone exceeding 12491.","frappe.get_doc(""Loan Repayment"", {""supplier_name"": ""8710"", ""subtotal"": ""Unpaid"", ""contact_phone"": ["">"", 12491]})"
"Retrieve Website Theme details where reference_number = 'Approved', supplier_name = 'Delivered', and stock_uom > 14758.","frappe.get_doc(""Website Theme"", {""reference_number"": ""Approved"", ""supplier_name"": ""Delivered"", ""stock_uom"": ["">"", 14758]})"
"Retrieve Website Settings details where total = 'Unpaid', supplier_id = 'Under Review', and status > 13133.","frappe.get_doc(""Website Settings"", {""total"": ""Unpaid"", ""supplier_id"": ""Under Review"", ""status"": ["">"", 13133]})"
"Find a Lab Test with stock_uom as 'Cancelled', name set to 'On Hold', and project_name exceeding 10588.","frappe.get_doc(""Lab Test"", {""stock_uom"": ""Cancelled"", ""name"": ""On Hold"", ""project_name"": ["">"", 10588]})"
"Find a Email Template with billing_address as 'Draft', payment_terms set to 'Submitted', and attachments exceeding 19976.","frappe.get_doc(""Email Template"", {""billing_address"": ""Draft"", ""payment_terms"": ""Submitted"", ""attachments"": ["">"", 19976]})"
"Find a Guest Management with notes as 'Processing', supplier_name set to 'Overdue', and contact_phone exceeding 10080.","frappe.get_doc(""Guest Management"", {""notes"": ""Processing"", ""supplier_name"": ""Overdue"", ""contact_phone"": ["">"", 10080]})"
"Find a Document Approval with enabled as 'Active', supplier_id set to 'Delivered', and contact_email exceeding 10870.","frappe.get_doc(""Document Approval"", {""enabled"": ""Active"", ""supplier_id"": ""Delivered"", ""contact_email"": ["">"", 10870]})"
"Retrieve Chart of Accounts details where supplier_name = 'Paid', designation = 'On Hold', and role > 15255.","frappe.get_doc(""Chart of Accounts"", {""supplier_name"": ""Paid"", ""designation"": ""On Hold"", ""role"": ["">"", 15255]})"
"Fetch Email Subscription Booking having progress = 'On Hold', total = 'Confirmed', and department greater than 10020.","frappe.get_doc(""Appointment Booking"", {""progress"": ""On Hold"", ""total"": ""Confirmed"", ""department"": ["">"", 10020]})"
"I need details of Maintenance Schedule where start_date matches 'Submitted', role is 'Confirmed', and description is over 6257.","frappe.get_doc(""Maintenance Schedule"", {""start_date"": ""Submitted"", ""role"": ""Confirmed"", ""description"": ["">"", 6257]})"
"Can you get Advance Payment Entry where user_id is 'Rejected', item_name is 'Processing', and address is more than 12030?","frappe.get_doc(""Advance Payment Entry"", {""user_id"": ""Rejected"", ""item_name"": ""Processing"", ""address"": ["">"", 12030]})"
"Retrieve Social Media Post details where country = 'Paid', first_name = 'Pending', and conversion_factor > 14130.","frappe.get_doc(""Social Media Post"", {""country"": ""Paid"", ""first_name"": ""Pending"", ""conversion_factor"": ["">"", 14130]})"
"I need details of Credit Inventory Meeting Minutes where notes matches 'Open', contact_phone is 'Cancelled', and supplier_id is over 17598.","frappe.get_doc(""Credit Note"", {""notes"": ""Open"", ""contact_phone"": ""Cancelled"", ""supplier_id"": ["">"", 17598]})"
"Find a Event Attendance Directory with first_name as 'Submitted', warehouse set to 'Paid', and attachments exceeding 6609.","frappe.get_doc(""Address Directory"", {""first_name"": ""Submitted"", ""warehouse"": ""Paid"", ""attachments"": ["">"", 6609]})"
"I need details of Customer Loyalty Guest Management where address matches 'Delivered', department is '5977', and quantity is over 11993.","frappe.get_doc(""Customer Loyalty Program"", {""address"": ""Delivered"", ""department"": ""5977"", ""quantity"": ["">"", 11993]})"
"Find a Cash Flow Statement Depreciation with start_date as 'Overdue', supplier_id set to 'Completed', and price exceeding 15046.","frappe.get_doc(""Asset Depreciation"", {""start_date"": ""Overdue"", ""supplier_id"": ""Completed"", ""price"": ["">"", 15046]})"
"I need details of Guest Management where conversion_factor matches 'Rejected', tax is 'Pending', and warehouse is over 15978.","frappe.get_doc(""Guest Management"", {""conversion_factor"": ""Rejected"", ""tax"": ""Pending"", ""warehouse"": ["">"", 15978]})"
"Fetch Holiday Calendar having company = 'Active', item_name = 'Completed', and start_date greater than 13543.","frappe.get_doc(""Holiday Calendar"", {""company"": ""Active"", ""item_name"": ""Completed"", ""start_date"": ["">"", 13543]})"
